x          rho        P          Br         Bphi       Bz         ur         uphi       uz         T         
10.930931  0.014680   0.393231   0.338031   0.201283   0.166677   0.334778   0.222774   0.045777   0.292595  
10.950951  0.404394   0.134579   0.191211   0.146938   0.340067   0.309901   0.123921   0.226343   0.369826  
10.970971  0.440275   0.183681   0.260370   0.172013   0.038699   0.107812   0.341045   0.484682   0.211255  
10.990991  0.361807   0.218060   0.447254   0.114311   0.151074   0.248558   0.138134   0.045218   0.322713  
11.011011  0.235210   0.217260   0.114555   0.455250   0.322647   0.230659   0.455919   0.391806   0.079953  
11.031031  0.089211   0.414304   0.278589   0.113202   0.174512   0.480947   0.277923   0.410663   0.253358  
11.051051  0.437680   0.289195   0.165882   0.024160   0.311127   0.004570   0.477907   0.403266   0.327796  
11.071071  0.227408   0.283331   0.216148   0.381566   0.212213   0.158336   0.145645   0.408203   0.029956  
11.091091  0.304110   0.139613   0.437626   0.077864   0.435097   0.295140   0.418608   0.139502   0.313137  
11.111111  0.235016   0.489183   0.375625   0.214398   0.340127   0.141387   0.074330   0.361742   0.043507  
11.131131  0.092857   0.354619   0.239884   0.349756   0.205142   0.333620   0.453793   0.475956   0.159210  
11.151151  0.157599   0.143318   0.139434   0.474849   0.104505   0.193909   0.250711   0.497940   0.188076  
11.171171  0.113449   0.123351   0.012668   0.035298   0.236152   0.431664   0.498799   0.299208   0.199699  
11.191191  0.352710   0.244473   0.419099   0.190775   0.271468   0.333470   0.135558   0.337972   0.278029  
11.211211  0.065707   0.221544   0.283243   0.387439   0.112441   0.062914   0.181926   0.273473   0.008083  
11.231231  0.420285   0.485302   0.074436   0.078015   0.158477   0.353893   0.054147   0.342902   0.379189  
11.251251  0.416101   0.480721   0.327371   0.423885   0.311518   0.075474   0.091350   0.431434   0.048253  
11.271271  0.179573   0.271043   0.339043   0.472129   0.020659   0.477220   0.273082   0.218466   0.412782  
11.291291  0.038674   0.406020   0.380088   0.298255   0.372292   0.314613   0.076142   0.456955   0.486084  
11.311311  0.352470   0.015740   0.179915   0.228247   0.025277   0.008980   0.191807   0.226924   0.182982  
11.331331  0.002030   0.394451   0.341614   0.498056   0.336911   0.209439   0.464190   0.393666   0.393631  
11.351351  0.057276   0.207453   0.392304   0.006713   0.357017   0.106151   0.055365   0.363630   0.288972  
11.371371  0.199571   0.397007   0.350145   0.143662   0.142724   0.297838   0.298843   0.247383   0.058862  
11.391391  0.373225   0.119962   0.347958   0.156697   0.014591   0.300211   0.163594   0.343526   0.459600  
11.411411  0.370188   0.061139   0.132118   0.089261   0.040534   0.083058   0.110024   0.192445   0.193784  
11.431431  0.113286   0.110218   0.366910   0.255904   0.408955   0.339459   0.116728   0.168217   0.356618  
11.451451  0.464712   0.308786   0.179585   0.143299   0.155800   0.084636   0.006193   0.074309   0.086191  
11.471471  0.312891   0.245524   0.348561   0.069965   0.167615   0.235111   0.109870   0.257514   0.185034  
11.491491  0.046824   0.138739   0.294840   0.397015   0.058898   0.285358   0.072707   0.384325   0.433873  
11.511512  0.084494   0.484008   0.377466   0.481708   0.069397   0.071891   0.216468   0.478793   0.309799  
11.531532  0.024952   0.341491   0.246162   0.020111   0.404804   0.316560   0.270080   0.431981   0.324640  
11.551552  0.099575   0.360516   0.303104   0.224367   0.421180   0.352840   0.245718   0.423515   0.286925  
11.571572  0.031265   0.367453   0.080641   0.237794   0.383331   0.358056   0.376585   0.097913   0.213849  
11.591592  0.126616   0.020708   0.225676   0.120896   0.183690   0.475278   0.450899   0.415402   0.208180  
11.611612  0.017989   0.117842   0.260977   0.037402   0.263117   0.263285   0.319561   0.156509   0.264848  
11.631632  0.452170   0.146983   0.048124   0.089241   0.187448   0.472138   0.448829   0.188704   0.128110  
11.651652  0.163957   0.119630   0.477754   0.463083   0.342059   0.277487   0.198251   0.430589   0.354498  
11.671672  0.041420   0.405717   0.287567   0.491586   0.307921   0.208907   0.085202   0.120147   0.438414  
11.691692  0.257053   0.154783   0.052800   0.236050   0.148423   0.209897   0.266176   0.492732   0.454216  
11.711712  0.120920   0.227210   0.467384   0.083938   0.382586   0.041828   0.477330   0.364274   0.397516  
11.731732  0.440582   0.264487   0.445787   0.432876   0.436859   0.379529   0.295322   0.104989   0.079619  
11.751752  0.448046   0.477821   0.154288   0.147096   0.098742   0.186105   0.415890   0.469379   0.275791  
11.771772  0.130122   0.140092   0.462610   0.378404   0.049195   0.013608   0.374432   0.379959   0.448044  
11.791792  0.155333   0.277541   0.077452   0.349529   0.073359   0.069701   0.348737   0.430321   0.076132  
11.811812  0.068170   0.422734   0.282333   0.202032   0.136748   0.128043   0.425338   0.248527   0.155278  
11.831832  0.385473   0.422120   0.190246   0.241024   0.402665   0.175289   0.206574   0.123937   0.029399  
11.851852  0.463233   0.359407   0.076475   0.160867   0.465806   0.068391   0.050509   0.420997   0.016755  
11.871872  0.074035   0.388205   0.346131   0.370167   0.221318   0.117202   0.243173   0.077494   0.147322  
11.891892  0.127575   0.353921   0.383957   0.372782   0.009002   0.219101   0.115552   0.345016   0.477917  
11.911912  0.360174   0.001228   0.411881   0.375840   0.272450   0.033699   0.351245   0.378116   0.341254  
11.931932  0.356995   0.304707   0.015075   0.077998   0.400007   0.203640   0.230625   0.465037   0.175651  
11.951952  0.356417   0.153785   0.391370   0.268357   0.072866   0.242007   0.283016   0.069786   0.268247  
11.971972  0.028293   0.150440   0.125003   0.043443   0.483768   0.040877   0.117673   0.132167   0.070208  
11.991992  0.457443   0.361826   0.348550   0.327747   0.351927   0.051166   0.018495   0.162529   0.086037  
12.012012  0.482907   0.291436   0.371682   0.393307   0.441630   0.410661   0.270492   0.155013   0.475293  
12.032032  0.429217   0.352125   0.467283   0.271222   0.058881   0.308328   0.212870   0.006018   0.349524  
12.052052  0.317743   0.098558   0.406287   0.447514   0.331870   0.480385   0.120877   0.379761   0.205674  
12.072072  0.316156   0.215012   0.126559   0.218648   0.326967   0.048121   0.328815   0.229478   0.422966  
12.092092  0.017927   0.292223   0.473326   0.165336   0.020134   0.121654   0.100361   0.317573   0.060502  
12.112112  0.177484   0.423127   0.022250   0.048482   0.112490   0.140753   0.181570   0.144304   0.047185  
12.132132  0.166226   0.420772   0.195292   0.171419   0.478300   0.295208   0.367899   0.452961   0.284470  
12.152152  0.305759   0.246836   0.261523   0.131651   0.261623   0.283288   0.234700   0.330504   0.125585  
12.172172  0.218278   0.462728   0.006253   0.166436   0.181632   0.118101   0.399073   0.122144   0.132299  
12.192192  0.480012   0.374147   0.048945   0.071484   0.431273   0.241062   0.018869   0.198276   0.270378  
12.212212  0.052589   0.181337   0.010498   0.406157   0.178889   0.047802   0.281377   0.057014   0.211435  
12.232232  0.391668   0.329924   0.009138   0.349335   0.007515   0.140806   0.327295   0.453417   0.497034  
12.252252  0.165382   0.000077   0.369387   0.073984   0.343206   0.426784   0.209971   0.353334   0.267613  
12.272272  0.434529   0.252737   0.408619   0.233652   0.465566   0.243054   0.420456   0.395577   0.463591  
12.292292  0.462528   0.285330   0.406438   0.020344   0.046510   0.347159   0.055735   0.106346   0.459691  
12.312312  0.025755   0.012209   0.388011   0.012296   0.277442   0.187994   0.467728   0.227290   0.363760  
12.332332  0.100926   0.060399   0.451370   0.110408   0.130577   0.295894   0.284676   0.243806   0.352118  
12.352352  0.102287   0.005902   0.167485   0.179961   0.175447   0.150161   0.264013   0.344470   0.143897  
12.372372  0.141223   0.335965   0.118491   0.149489   0.143520   0.193170   0.399270   0.431098   0.136129  
12.392392  0.383307   0.281739   0.340729   0.102806   0.206049   0.495867   0.070918   0.434378   0.423229  
12.412412  0.442429   0.373004   0.438055   0.270507   0.475125   0.371668   0.305080   0.073891   0.490335  
12.432432  0.405561   0.471509   0.169921   0.302560   0.400909   0.421688   0.215940   0.472612   0.128033  
12.452452  0.200221   0.323352   0.336345   0.347448   0.085861   0.487579   0.103942   0.036034   0.496528  
12.472472  0.127430   0.003497   0.366157   0.396350   0.075396   0.422740   0.212891   0.439796   0.155267  
12.492492  0.131356   0.388771   0.421979   0.432081   0.007513   0.009013   0.073913   0.430365   0.470384  
12.512513  0.046220   0.417168   0.215087   0.350360   0.438500   0.081566   0.215030   0.200097   0.195706  
12.532533  0.345348   0.490341   0.034075   0.219035   0.135354   0.382302   0.294471   0.463484   0.161161  
12.552553  0.376092   0.269266   0.050889   0.369348   0.399169   0.189228   0.111739   0.420090   0.376061  
12.572573  0.430554   0.374448   0.181601   0.056438   0.246511   0.087983   0.191452   0.383389   0.168530  
12.592593  0.398575   0.233573   0.036178   0.029289   0.038541   0.116651   0.231703   0.480546   0.185997  
12.612613  0.422701   0.048218   0.491382   0.401288   0.446347   0.238081   0.013712   0.472112   0.018290  
12.632633  0.257093   0.027461   0.455908   0.489570   0.254671   0.340531   0.276081   0.033187   0.323451  
12.652653  0.394178   0.112505   0.078874   0.462678   0.096069   0.391942   0.256978   0.310893   0.382988  
12.672673  0.396850   0.223413   0.499586   0.076831   0.407891   0.200924   0.283127   0.145871   0.371184  
12.692693  0.383311   0.207005   0.219655   0.437587   0.396035   0.236250   0.128591   0.037250   0.131398  
12.712713  0.066160   0.470599   0.418135   0.334164   0.147811   0.272320   0.326145   0.404329   0.001309  
12.732733  0.172110   0.166456   0.293372   0.379948   0.049738   0.121134   0.002034   0.304933   0.221660  
12.752753  0.002021   0.211614   0.199842   0.377953   0.229121   0.264651   0.471975   0.491329   0.108600  
12.772773  0.259897   0.384657   0.386954   0.458604   0.435522   0.369848   0.236494   0.008831   0.419754  
12.792793  0.197577   0.215111   0.449388   0.224496   0.104670   0.080954   0.419658   0.490606   0.171262  
12.812813  0.055801   0.401395   0.036629   0.013148   0.323975   0.149895   0.019349   0.391672   0.420886  
12.832833  0.274011   0.458332   0.473314   0.474093   0.439433   0.362110   0.027193   0.102358   0.079975  
12.852853  0.390983   0.169622   0.154035   0.109889   0.411263   0.272640   0.114739   0.028227   0.404112  
12.872873  0.248885   0.110866   0.067827   0.369688   0.095926   0.296789   0.404487   0.491358   0.233660  
12.892893  0.255386   0.059192   0.406906   0.259513   0.096017   0.457823   0.171990   0.093421   0.484099  
12.912913  0.401320   0.098913   0.432319   0.318316   0.433640   0.299968   0.018457   0.305114   0.048707  
12.932933  0.419128   0.424951   0.205533   0.414432   0.201121   0.241182   0.273695   0.114605   0.485084  
12.952953  0.497603   0.088335   0.373262   0.205114   0.276974   0.026860   0.154043   0.193667   0.098116  
12.972973  0.044981   0.417697   0.277401   0.194905   0.447731   0.249651   0.490567   0.325078   0.275125  
12.992993  0.130947   0.144789   0.276987   0.285526   0.336186   0.272394   0.258724   0.173683   0.093167  
13.013013  0.497063   0.386867   0.050322   0.425848   0.081290   0.218065   0.217020   0.110721   0.042122  
13.033033  0.252785   0.416168   0.149928   0.216015   0.374889   0.115327   0.124340   0.174386   0.091386  
13.053053  0.024254   0.469460   0.364384   0.015786   0.289029   0.386713   0.004263   0.404380   0.352023  
13.073073  0.154014   0.356904   0.130162   0.105507   0.452224   0.329342   0.182846   0.101415   0.489888  
13.093093  0.382241   0.119668   0.233351   0.052858   0.309821   0.136383   0.196760   0.269501   0.176280  
13.113113  0.415514   0.304421   0.027729   0.472689   0.101733   0.336552   0.147873   0.253588   0.152276  
13.133133  0.435434   0.478497   0.033082   0.222498   0.002346   0.219401   0.018809   0.374195   0.300942  
13.153153  0.434055   0.181647   0.112946   0.433056   0.280256   0.287248   0.469614   0.385959   0.423572  
13.173173  0.358299   0.479741   0.376675   0.488739   0.283481   0.089027   0.257426   0.123931   0.284531  
13.193193  0.477523   0.195819   0.401402   0.317146   0.486667   0.399007   0.181664   0.290115   0.166882  
13.213213  0.394765   0.370581   0.256725   0.405560   0.147214   0.157124   0.154627   0.152428   0.385614  
13.233233  0.294263   0.272414   0.373055   0.205240   0.119351   0.392775   0.028382   0.375307   0.469243  
13.253253  0.036302   0.072162   0.004632   0.429592   0.106016   0.060158   0.009964   0.310889   0.226532  
13.273273  0.353292   0.211241   0.386170   0.482928   0.155119   0.450217   0.200271   0.317096   0.060625  
13.293293  0.181701   0.373381   0.493939   0.434681   0.223538   0.299673   0.437094   0.002763   0.488985  
13.313313  0.167329   0.304939   0.327615   0.049862   0.342723   0.397602   0.186048   0.206628   0.101146  
13.333333  0.447624   0.260625   0.270019   0.244260   0.333025   0.034906   0.496488   0.188817   0.136903  
13.353353  0.137164   0.142465   0.331835   0.222114   0.202009   0.484042   0.207500   0.188840   0.487576  
13.373373  0.342411   0.219247   0.322030   0.485493   0.464748   0.066277   0.134148   0.000448   0.053871  
13.393393  0.181820   0.311359   0.294667   0.286619   0.451259   0.042604   0.070241   0.431489   0.262824  
13.413413  0.437783   0.283225   0.267802   0.185067   0.078193   0.435872   0.182687   0.390424   0.394831  
13.433433  0.047810   0.227276   0.163597   0.292455   0.032515   0.226362   0.064799   0.205104   0.085683  
13.453453  0.114263   0.381049   0.425723   0.082881   0.230738   0.004887   0.198993   0.389297   0.052276  
13.473473  0.031035   0.363304   0.224911   0.284651   0.437622   0.496570   0.058878   0.302550   0.148330  
13.493493  0.409443   0.240172   0.246950   0.308953   0.163379   0.318741   0.200315   0.299536   0.209255  
13.513514  0.157117   0.375044   0.149052   0.408132   0.399852   0.490495   0.309663   0.125460   0.173679  
13.533534  0.048147   0.477003   0.147373   0.121220   0.071288   0.374398   0.148851   0.017906   0.048575  
13.553554  0.132351   0.156648   0.459902   0.259536   0.369281   0.081490   0.274011   0.260037   0.038868  
13.573574  0.034436   0.304705   0.016711   0.457504   0.411437   0.342122   0.207999   0.362124   0.396366  
13.593594  0.120127   0.222525   0.340207   0.467102   0.138831   0.448246   0.154134   0.288208   0.057930  
13.613614  0.236251   0.474910   0.428064   0.430695   0.483261   0.359898   0.215433   0.368810   0.074190  
13.633634  0.018741   0.261880   0.420769   0.173673   0.465560   0.157187   0.022366   0.157403   0.188828  
13.653654  0.460780   0.407070   0.018535   0.153122   0.294455   0.451904   0.064334   0.484822   0.022303  
13.673674  0.379360   0.295809   0.340734   0.027318   0.476547   0.437506   0.456287   0.073138   0.227888  
13.693694  0.287541   0.384222   0.151914   0.486791   0.139349   0.019757   0.060572   0.088120   0.412612  
13.713714  0.444086   0.495113   0.439164   0.049488   0.472455   0.052164   0.446120   0.381763   0.433393  
13.733734  0.088758   0.080597   0.250649   0.126041   0.181197   0.445105   0.020003   0.343433   0.340365  
13.753754  0.174855   0.314230   0.414922   0.167502   0.357454   0.209905   0.121751   0.442656   0.106179  
13.773774  0.435887   0.204948   0.407519   0.349008   0.167031   0.430473   0.030153   0.343045   0.480954  
13.793794  0.335768   0.147000   0.331956   0.163608   0.372312   0.233098   0.057018   0.250351   0.371700  
13.813814  0.153906   0.255074   0.152090   0.481700   0.211055   0.343289   0.173029   0.193658   0.495311  
13.833834  0.121724   0.056782   0.316838   0.494799   0.123874   0.105967   0.037123   0.171650   0.206325  
13.853854  0.177730   0.487518   0.247868   0.289134   0.387261   0.093271   0.394597   0.431710   0.267887  
13.873874  0.146779   0.381308   0.282001   0.283265   0.411182   0.029471   0.031834   0.143506   0.245218  
13.893894  0.157384   0.245869   0.301477   0.265020   0.229771   0.208420   0.006812   0.214039   0.297279  
13.913914  0.029456   0.262275   0.368991   0.013587   0.336651   0.235282   0.340625   0.010695   0.406106  
13.933934  0.050333   0.182936   0.117126   0.024248   0.312513   0.007325   0.241164   0.471614   0.078896  
13.953954  0.497382   0.158068   0.186574   0.388764   0.075549   0.049334   0.030136   0.276447   0.089707  
13.973974  0.265728   0.299381   0.213256   0.398615   0.106811   0.217374   0.124967   0.396810   0.198583  
13.993994  0.103523   0.439462   0.495505   0.021422   0.218602   0.127584   0.091881   0.068675   0.349377  
14.014014  0.157351   0.009667   0.227472   0.139706   0.072929   0.114149   0.212062   0.270014   0.346154  
14.034034  0.223592   0.086826   0.289299   0.019658   0.278159   0.301597   0.118802   0.166308   0.180632  
14.054054  0.336494   0.076031   0.126282   0.427168   0.277426   0.242211   0.299464   0.027681   0.016210  
14.074074  0.088038   0.172154   0.053601   0.329491   0.331965   0.000860   0.302164   0.264700   0.493382  
14.094094  0.183856   0.210331   0.306033   0.096152   0.112794   0.097732   0.331557   0.069702   0.004989  
14.114114  0.084011   0.094678   0.344328   0.273664   0.311545   0.253587   0.320360   0.038408   0.415426  
14.134134  0.264705   0.239718   0.467734   0.413610   0.141215   0.190082   0.489599   0.355211   0.167861  
14.154154  0.426025   0.251110   0.253659   0.146696   0.481950   0.260341   0.360033   0.125291   0.235989  
14.174174  0.406348   0.476534   0.213045   0.475407   0.129794   0.432407   0.362487   0.365816   0.398811  
14.194194  0.190017   0.399645   0.211260   0.130024   0.017633   0.192965   0.161963   0.033280   0.137820  
14.214214  0.152474   0.283483   0.061778   0.203398   0.490386   0.071728   0.309664   0.440104   0.080241  
14.234234  0.055063   0.020479   0.173777   0.084764   0.228644   0.246605   0.123309   0.344594   0.127320  
14.254254  0.125587   0.486442   0.275763   0.351210   0.430159   0.328717   0.126923   0.072361   0.378984  
14.274274  0.012671   0.410893   0.146035   0.033151   0.125512   0.470602   0.106169   0.157039   0.083686  
14.294294  0.376764   0.261779   0.498836   0.378663   0.093250   0.070256   0.362199   0.372077   0.470792  
14.314314  0.437858   0.148267   0.383936   0.052788   0.309572   0.378944   0.014182   0.055070   0.463062  
14.334334  0.118773   0.248638   0.341409   0.082364   0.052865   0.246688   0.000466   0.493811   0.485348  
14.354354  0.114522   0.336816   0.465750   0.289667   0.108394   0.444059   0.494656   0.365232   0.255951  
14.374374  0.400066   0.244421   0.468119   0.301374   0.378252   0.267487   0.177335   0.178611   0.357968  
14.394394  0.237001   0.158724   0.170767   0.470153   0.468804   0.296366   0.106090   0.412348   0.238708  
14.414414  0.182705   0.342704   0.097192   0.275049   0.145295   0.028233   0.081090   0.361368   0.040132  
14.434434  0.148056   0.246763   0.077113   0.161875   0.045161   0.209815   0.068207   0.001078   0.247717  
14.454454  0.114588   0.128728   0.078080   0.229224   0.048906   0.209344   0.339195   0.286141   0.252647  
14.474474  0.398351   0.258660   0.366303   0.330488   0.091740   0.073539   0.427688   0.154557   0.340133  
14.494494  0.479211   0.397149   0.498749   0.237238   0.144001   0.494683   0.114651   0.153031   0.180046  
14.514515  0.148153   0.231460   0.133988   0.446574   0.321997   0.018843   0.208606   0.032449   0.163335  
14.534535  0.338214   0.217840   0.313128   0.389196   0.142067   0.376819   0.266395   0.012093   0.175101  
14.554555  0.428220   0.031321   0.324814   0.089212   0.295491   0.159888   0.471167   0.334184   0.380895  
14.574575  0.362042   0.395383   0.297889   0.181603   0.121578   0.157643   0.004390   0.007266   0.270679  
14.594595  0.229516   0.018010   0.361371   0.237834   0.344072   0.395100   0.163026   0.274785   0.381533  
14.614615  0.273391   0.128710   0.446910   0.377857   0.326066   0.184851   0.390502   0.233340   0.266503  
14.634635  0.207937   0.496970   0.023592   0.346866   0.455772   0.019039   0.103288   0.366778   0.198234  
14.654655  0.483628   0.186206   0.048130   0.222210   0.142864   0.282597   0.005203   0.085981   0.052028  
14.674675  0.048684   0.100941   0.146444   0.010087   0.152659   0.020464   0.183549   0.270118   0.067169  
14.694695  0.233059   0.264078   0.440041   0.239011   0.237052   0.263319   0.265761   0.313833   0.488656  
14.714715  0.361658   0.445093   0.339469   0.002029   0.424584   0.347681   0.418190   0.379819   0.050032  
14.734735  0.290818   0.282015   0.211125   0.056594   0.173903   0.235083   0.293542   0.392541   0.311416  
14.754755  0.432872   0.195406   0.039245   0.400081   0.379343   0.422361   0.146325   0.493353   0.330122  
14.774775  0.382324   0.034749   0.482847   0.244596   0.210762   0.397325   0.232310   0.162513   0.189763  
14.794795  0.476434   0.400851   0.290479   0.111063   0.461437   0.024873   0.464958   0.116734   0.473003  
14.814815  0.347827   0.139707   0.352637   0.193471   0.417441   0.019876   0.204606   0.136213   0.395112  
14.834835  0.184411   0.140595   0.293552   0.205862   0.453163   0.002989   0.498633   0.491458   0.259286  
14.854855  0.126517   0.424057   0.082523   0.445944   0.499529   0.063982   0.463015   0.304078   0.459835  
14.874875  0.200943   0.482699   0.059049   0.174025   0.153272   0.358102   0.044720   0.151148   0.007865  
14.894895  0.378014   0.400241   0.012535   0.478621   0.195817   0.219475   0.394690   0.428402   0.123086  
14.914915  0.079861   0.397866   0.231395   0.283927   0.163183   0.388573   0.382827   0.188928   0.052358  
14.934935  0.094657   0.331508   0.176528   0.428212   0.179852   0.436658   0.377008   0.332894   0.252789  
14.954955  0.102075   0.214022   0.069799   0.128464   0.368997   0.180318   0.004565   0.304596   0.497768  
14.974975  0.287015   0.162975   0.334576   0.017617   0.266025   0.271540   0.294198   0.449666   0.483694  
14.994995  0.001651   0.417617   0.131422   0.082639   0.117669   0.153955   0.391922   0.241437   0.034852  
15.015015  0.436819   0.332971   0.397121   0.421015   0.002650   0.469545   0.061441   0.360205   0.122163  
15.035035  0.036771   0.111838   0.406213   0.028683   0.431507   0.367631   0.479251   0.139564   0.213307  
15.055055  0.248983   0.281029   0.202695   0.000602   0.432924   0.407947   0.189339   0.481957   0.173567  
15.075075  0.390317   0.230445   0.456007   0.308433   0.276195   0.321734   0.113949   0.351796   0.145101  
15.095095  0.122444   0.326905   0.022067   0.207113   0.429161   0.163942   0.023017   0.114527   0.409197  
15.115115  0.306290   0.386954   0.363088   0.009903   0.396997   0.014153   0.279315   0.307558   0.246740  
15.135135  0.314559   0.367988   0.250082   0.233561   0.052635   0.424616   0.322956   0.445234   0.029127  
15.155155  0.227330   0.387571   0.069968   0.338680   0.153419   0.032209   0.402146   0.042359   0.256360  
15.175175  0.442462   0.204832   0.196871   0.203591   0.148309   0.165366   0.368399   0.245400   0.167017  
15.195195  0.089943   0.328863   0.464650   0.199899   0.442010   0.233336   0.385946   0.251037   0.236534  
15.215215  0.076127   0.219873   0.111536   0.259636   0.184317   0.464375   0.486729   0.388572   0.460559  
15.235235  0.241754   0.360382   0.134560   0.017194   0.498864   0.412936   0.294814   0.414486   0.146904  
15.255255  0.470961   0.115365   0.308432   0.270658   0.027900   0.302900   0.068335   0.251315   0.102710  
15.275275  0.446813   0.497795   0.092019   0.128094   0.396733   0.034915   0.119862   0.478548   0.439391  
15.295295  0.429815   0.182028   0.103279   0.156758   0.101662   0.148432   0.203767   0.257299   0.388453  
15.315315  0.248109   0.053611   0.139334   0.066412   0.011359   0.178194   0.159912   0.387613   0.347267  
15.335335  0.421000   0.264465   0.495746   0.178477   0.370052   0.394367   0.276748   0.090483   0.261875  
15.355355  0.329403   0.255766   0.044924   0.037650   0.231951   0.047861   0.459362   0.333032   0.256781  
15.375375  0.437583   0.116673   0.460570   0.290268   0.484358   0.090992   0.441363   0.318542   0.299632  
15.395395  0.333228   0.063387   0.200313   0.080573   0.392593   0.498928   0.054213   0.008610   0.482386  
15.415415  0.004669   0.066907   0.028728   0.355134   0.278329   0.047430   0.212080   0.392432   0.373078  
15.435435  0.406692   0.318795   0.386254   0.377852   0.340353   0.412162   0.456929   0.054769   0.180567  
15.455455  0.350356   0.324773   0.273691   0.066165   0.065588   0.413006   0.213358   0.317184   0.218107  
15.475475  0.400780   0.427771   0.054470   0.411447   0.211296   0.162852   0.318042   0.364003   0.318359  
15.495495  0.102320   0.454578   0.289098   0.055809   0.254375   0.282886   0.217002   0.351868   0.290080  
15.515516  0.279014   0.063608   0.083616   0.398037   0.450131   0.325271   0.211522   0.173661   0.036054  
15.535536  0.346282   0.045614   0.267881   0.075638   0.140207   0.052321   0.035423   0.030196   0.270611  
15.555556  0.211059   0.170568   0.167302   0.451681   0.451145   0.059110   0.375901   0.180044   0.274077  
15.575576  0.108802   0.382646   0.415550   0.452065   0.233584   0.347347   0.003310   0.060973   0.398319  
15.595596  0.170846   0.043695   0.232929   0.305414   0.235714   0.091552   0.284573   0.405465   0.178764  
15.615616  0.193878   0.348296   0.169790   0.022990   0.477760   0.190444   0.232778   0.154199   0.200070  
15.635636  0.015568   0.091688   0.089079   0.201477   0.276999   0.011788   0.267490   0.174225   0.348144  
15.655656  0.384299   0.009434   0.260069   0.209207   0.102969   0.085227   0.279167   0.228279   0.050021  
15.675676  0.028348   0.349273   0.203337   0.495530   0.494877   0.107729   0.195811   0.328213   0.288811  
15.695696  0.451439   0.246924   0.286186   0.499619   0.055438   0.320193   0.496036   0.189611   0.339894  
15.715716  0.025032   0.131094   0.319852   0.060542   0.136198   0.001107   0.228524   0.215279   0.320666  
15.735736  0.283737   0.243304   0.371462   0.342913   0.334237   0.156866   0.370024   0.456394   0.288823  
15.755756  0.446383   0.445077   0.313273   0.302549   0.274859   0.441460   0.078664   0.258106   0.369948  
15.775776  0.269679   0.305345   0.423677   0.245093   0.084848   0.441242   0.086068   0.319688   0.018896  
15.795796  0.161911   0.411451   0.381649   0.203378   0.373388   0.085856   0.260548   0.248243   0.344167  
15.815816  0.130432   0.106506   0.485379   0.474976   0.114465   0.255639   0.467864   0.001142   0.153081  
15.835836  0.395850   0.183637   0.296990   0.173089   0.407937   0.092721   0.133400   0.479810   0.241532  
15.855856  0.013449   0.379536   0.464872   0.483842   0.410788   0.161836   0.176084   0.135846   0.402778  
15.875876  0.299381   0.055865   0.410540   0.059544   0.112966   0.033716   0.444088   0.046021   0.058043  
15.895896  0.026136   0.425567   0.129229   0.125028   0.034458   0.158751   0.288615   0.207752   0.425742  
15.915916  0.423554   0.366974   0.443007   0.018605   0.369991   0.234071   0.311094   0.427833   0.145143  
15.935936  0.149467   0.462457   0.426800   0.171850   0.302079   0.222234   0.230453   0.238698   0.438194  
15.955956  0.274539   0.190260   0.120887   0.449975   0.426111   0.175693   0.358021   0.352770   0.284748  
15.975976  0.426965   0.409162   0.200897   0.438152   0.200753   0.443038   0.327164   0.199789   0.136700  
15.995996  0.224455   0.193581   0.491431   0.122253   0.479202   0.085354   0.481296   0.086439   0.418721  
16.016016  0.168895   0.024898   0.319954   0.127560   0.206306   0.460666   0.090464   0.016573   0.172343  
16.036036  0.362194   0.389197   0.312050   0.186365   0.292953   0.134058   0.056825   0.052333   0.369533  
16.056056  0.389300   0.494462   0.371628   0.089084   0.227130   0.258331   0.017153   0.399027   0.461731  
16.076076  0.480183   0.394561   0.449999   0.041337   0.288077   0.208636   0.055648   0.368031   0.012163  
16.096096  0.130587   0.265669   0.429188   0.256687   0.243197   0.152577   0.479861   0.344661   0.118666  
16.116116  0.487027   0.184332   0.357775   0.270361   0.486687   0.384482   0.037594   0.058121   0.239162  
16.136136  0.476433   0.044271   0.284566   0.434447   0.345550   0.053922   0.120308   0.031323   0.284689  
16.156156  0.071512   0.141109   0.018236   0.107081   0.148221   0.448420   0.144037   0.078694   0.162210  
16.176176  0.279263   0.460967   0.042779   0.040201   0.018930   0.446679   0.264953   0.274089   0.304014  
16.196196  0.413627   0.321890   0.037828   0.368281   0.462187   0.423580   0.397707   0.411131   0.497130  
16.216216  0.290464   0.491252   0.207888   0.434598   0.041296   0.387445   0.122048   0.351302   0.318071  
16.236236  0.107866   0.366198   0.413401   0.411718   0.233540   0.310880   0.076744   0.492849   0.080913  
16.256256  0.154852   0.153090   0.430682   0.419829   0.031150   0.411376   0.286884   0.178957   0.168097  
16.276276  0.126954   0.061866   0.141265   0.377759   0.496143   0.148283   0.362330   0.210779   0.051976  
16.296296  0.140414   0.026822   0.454651   0.317666   0.071951   0.335220   0.242246   0.091029   0.093832  
16.316316  0.265974   0.471647   0.291144   0.160122   0.383213   0.178299   0.095292   0.066448   0.098563  
16.336336  0.253294   0.273294   0.217699   0.286702   0.282048   0.183003   0.189468   0.366338   0.194348  
16.356356  0.294733   0.400777   0.038404   0.238534   0.146465   0.065104   0.440348   0.101732   0.404826  
16.376376  0.273457   0.232093   0.008265   0.159229   0.218875   0.108612   0.023716   0.010502   0.216633  
